1554,N,,Herbert A Wagner,Raven Power Holdings LLC,58177,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,NG,NG,,,mcf,"15,520","30,445","29,910",610,"54,140","45,612","50,134","4,975","11,390","20,380","16,480",.,"15,520","30,445","29,910",610,"54,140","45,612","50,134","4,975","11,390","20,380","16,480",.,1.10,1.10,1.14,1.13,1.10,1.06,1.04,1.03,1.03,1.04,1.07,.,"17,010","33,368","33,978",686,"59,500","48,440","51,889","5,114","11,754","21,175","17,568",.,"17,010","33,368","33,978",686,"59,500","48,440","51,889","5,114","11,754","21,175","17,568",.,"1,602","3,349","3,213",62,"2,745","3,964","4,930",472,"1,147","2,139","1,724",.,"279,596","279,596","300,482","300,482","25,346",2014
1554,N,,Herbert A Wagner,Raven Power Holdings LLC,58177,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,,,barrels,"149,544","29,448","26,947",0,0,0,0,"3,412",0,0,0,.,"149,544","29,448","26,947",0,0,0,0,"3,412",0,0,0,.,6.38,6.38,6.38,0.00,0.00,0.00,0.00,6.38,0.00,0.00,0.00,.,"954,689","187,996","172,030",0,0,0,0,"21,782",0,0,0,.,"954,689","187,996","172,030",0,0,0,0,"21,782",0,0,0,.,"89,893","18,869","16,266",0,0,0,0,"2,009",0,0,0,.,"209,351","209,351","1,336,497","1,336,497","127,037",2014
1554,N,,Herbert A Wagner,Raven Power Holdings LLC,58177,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,,,short tons,0,0,"36,881",0,0,0,.,.,.,.,.,.,0,0,"36,881",0,0,0,.,.,.,.,.,.,0.00,0.00,17.87,0.00,0.00,0.00,.,.,.,.,.,.,0,0,"659,063",0,0,0,.,.,.,.,.,.,0,0,"659,063",0,0,0,.,.,.,.,.,.,0,0,"62,316",0,0,0,.,.,.,.,.,.,"36,881","36,881","659,063","659,063","62,316",2014
1556,N,,Perryman,Constellation Power Source Gen,4161,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,,,barrels,"123,735","5,492","10,967",849,"4,237","2,119",616,"1,078",998,0,.,.,"123,735","5,492","10,967",849,"4,237","2,119",616,"1,078",998,0,.,.,5.80,5.80,5.77,5.80,5.80,5.80,5.79,5.80,5.80,0.00,.,.,"717,663","31,854","63,280","4,924","24,575","12,290","3,567","6,252","5,788",0,.,.,"717,663","31,854","63,280","4,924","24,575","12,290","3,567","6,252","5,788",0,.,.,"60,520","3,035","4,345",207,"1,494",899,313,484,407,0,.,.,"150,091","150,091","870,193","870,193","71,704",2014
1556,N,,Perryman,Constellation Power Source Gen,4161,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,,,mcf,0,0,0,0,230,"228,750","145,800","117,900","51,360",0,.,.,0,0,0,0,230,"228,750","145,800","117,900","51,360",0,.,.,0.00,0.00,0.00,0.00,1.10,1.10,1.06,1.03,1.03,0.00,.,.,0,0,0,0,253,"251,396","154,840","121,201","53,004",0,.,.,0,0,0,0,253,"251,396","154,840","121,201","53,004",0,.,.,0,0,0,0,15,"18,391","13,583","9,385","3,726",0,.,.,"544,040","544,040","580,694","580,694","45,100",2014
1559,N,,Riverside (MD),Constellation Power Source Gen,4161,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,,,barrels,"8,834",0,"2,359",0,235,0,0,341,0,0,.,.,"8,834",0,"2,359",0,235,0,0,341,0,0,.,.,5.84,0.00,5.75,0.00,5.85,0.00,0.00,5.85,0.00,0.00,.,.,"51,591",0,"13,564",0,"1,375",0,0,"1,995",0,0,.,.,"51,591",0,"13,564",0,"1,375",0,0,"1,995",0,0,.,.,"3,232",0,821,0,5,0,0,89,0,0,.,.,"11,769","11,769","68,525","68,525","4,147",2014
1559,N,,Riverside (MD),Constellation Power Source Gen,4161,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,KER,WOO,,,barrels,"4,363",0,386,0,0,0,0,0,0,0,.,.,"4,363",0,386,0,0,0,0,0,0,0,.,.,5.66,0.00,5.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,.,"24,695",0,"2,165",0,0,0,0,0,0,0,.,.,"24,695",0,"2,165",0,0,0,0,0,0,0,.,.,"1,547",0,131,0,0,0,0,0,0,0,.,.,"4,749","4,749","26,860","26,860","1,678",2014
1559,N,,Riverside (MD),Constellation Power Source Gen,4161,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,.,.,0,0,0,0,0,0,0,0,0,0,.,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,.,0,0,0,0,0,0,0,0,0,0,.,.,0,0,0,0,0,0,0,0,0,0,.,.,0,0,0,0,0,0,0,0,0,0,.,.,0,0,0,0,0,2014
1559,N,,Riverside (MD),Constellation Power Source Gen,4161,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,,,barrels,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0.00,0.00,0.00,0.00,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,0,2014
1559,N,,Riverside (MD),Constellation Power Source Gen,4161,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,NG,NG,,,mcf,0,0,0,0,"22,477","56,608","86,452","38,978","6,730",0,.,.,0,0,0,0,"22,477","56,608","86,452","38,978","6,730",0,.,.,0.00,0.00,0.00,0.00,1.10,1.10,1.06,1.03,1.03,0.00,.,.,0,0,0,0,"24,702","62,212","91,812","40,069","6,945",0,.,.,0,0,0,0,"24,702","62,212","91,812","40,069","6,945",0,.,.,0,0,0,0,"1,756","4,566","6,903","2,902",490,0,.,.,"211,245","211,245","225,740","225,740","16,617",2014
1571,N,,Chalk Point LLC,NRG Chalk Point LLC,12628,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,,,barrels,"70,400","2,900","30,310","1,690",380,10,193,90,150,120,220,.,"70,400","2,900","30,310","1,690",380,10,193,90,150,120,220,.,5.75,5.75,5.75,5.75,5.74,5.62,5.73,5.76,5.73,5.76,5.76,.,"404,800","16,675","174,283","9,718","2,181",56,"1,106",518,860,691,"1,267",.,"404,800","16,675","174,283","9,718","2,181",56,"1,106",518,860,691,"1,267",.,"32,620",552,"13,235",244,-273,-348,66,28,62,-49,-66,.,"106,463","106,463","612,155","612,155","46,071",2014
1571,N,,Chalk Point LLC,NRG Chalk Point LLC,12628,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,,,mcf,"106,750",380,0,0,0,0,"18,576","15,840","44,700","1,983","3,600",.,"106,750",380,0,0,0,0,"18,576","15,840","44,700","1,983","3,600",.,1.06,1.06,0.00,0.00,0.00,0.00,1.07,1.07,1.06,1.07,1.08,.,"113,048",403,0,0,0,0,"19,858","16,949","47,427","2,126","3,874",.,"113,048",403,0,0,0,0,"19,858","16,949","47,427","2,126","3,874",.,"9,110",13,0,0,0,0,"1,184",916,"3,415",-149,-201,.,"191,829","191,829","203,685","203,685","14,288",2014
1571,N,,Chalk Point LLC,NRG Chalk Point LLC,12628,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,,,short tons,"130,160","116,761","132,920","100,330","88,613","89,520","88,570","71,694","87,831","53,917","40,260",.,"130,160","116,761","132,920","100,330","88,613","89,520","88,570","71,694","87,831","53,917","40,260",.,25.74,25.93,25.74,25.74,25.71,25.74,25.74,25.76,25.74,25.42,25.69,.,"3,350,318","3,027,613","3,421,361","2,582,494","2,278,240","2,304,245","2,279,792","1,846,837","2,260,770","1,370,570","1,034,279",.,"3,350,318","3,027,613","3,421,361","2,582,494","2,278,240","2,304,245","2,279,792","1,846,837","2,260,770","1,370,570","1,034,279",.,"305,534","278,943","316,820","240,498","205,205","199,559","195,682","162,877","201,506","127,884","88,190",.,"1,000,576","1,000,576","25,756,519","25,756,519","2,322,698",2014
1571,N,,Chalk Point LLC,NRG Chalk Point LLC,12628,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,,,barrels,"2,670","1,515","1,510",360,"1,090","2,130","1,350","1,430","1,030","3,310","2,150",.,"2,670","1,515","1,510",360,"1,090","2,130","1,350","1,430","1,030","3,310","2,150",.,5.74,5.74,5.74,5.74,5.74,5.62,5.73,5.73,5.73,5.73,5.73,.,"15,326","8,696","8,667","2,066","6,257","11,971","7,736","8,194","5,902","18,966","12,320",.,"15,326","8,696","8,667","2,066","6,257","11,971","7,736","8,194","5,902","18,966","12,320",.,"1,398",801,803,192,564,"1,037",664,723,526,"1,770","1,050",.,"18,545","18,545","106,101","106,101","9,527",2014
1571,N,,Chalk Point LLC,NRG Chalk Point LLC,12628,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,NG,NG,,,mcf,"20,020","12,870","114,530","4,680","914,290","758,050","1,065,710","1,409,840","411,270","150,300","104,290",.,"20,020","12,870","114,530","4,680","914,290","758,050","1,065,710","1,409,840","411,270","150,300","104,290",.,1.06,1.06,1.05,1.07,1.07,1.07,1.07,1.07,1.06,1.07,1.08,.,"21,201","13,655","120,027","5,008","975,547","810,355","1,139,244","1,508,529","436,357","161,122","112,216",.,"21,201","13,655","120,027","5,008","975,547","810,355","1,139,244","1,508,529","436,357","161,122","112,216",.,"1,933","1,258","11,115",466,"87,869","70,181","97,785","133,041","38,893","15,034","9,568",.,"4,965,850","4,965,850","5,303,261","5,303,261","467,143",2014
1571,N,,Chalk Point LLC,NRG Chalk Point LLC,12628,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,2014
1572,N,,Dickerson,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,,,barrels,.,0,"28,050","4,120",180,0,0,13,3,0,.,.,.,0,"28,050","4,120",180,0,0,13,3,0,.,.,.,0.00,5.85,5.85,5.85,0.00,0.00,5.85,5.85,0.00,.,.,.,0,"164,093","24,102","1,053",0,0,76,18,0,.,.,.,0,"164,093","24,102","1,053",0,0,76,18,0,.,.,.,0,"14,899","1,221",40,0,0,6,1,0,.,.,"32,366","32,366","189,342","189,342","16,167",2014
1572,N,,Dickerson,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,,,mcf,.,0,"52,860",0,559,"36,010","102,190","232,670","85,780","20,610",.,.,.,0,"52,860",0,559,"36,010","102,190","232,670","85,780","20,610",.,.,.,0.00,1.05,0.00,1.05,1.05,1.05,1.05,1.05,1.05,.,.,.,0,"55,292",0,587,"37,811","107,300","244,304","90,069","21,641",.,.,.,0,"55,292",0,587,"37,811","107,300","244,304","90,069","21,641",.,.,.,0,"5,020",0,22,"2,965","8,592","20,018","7,161","1,303",.,.,"530,679","530,679","557,004","557,004","45,081",2014
1572,N,,Dickerson,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,,,short tons,"93,847","83,290","101,026","31,690","78,251","23,380","36,870","2,330","17,645","10,194",.,.,"93,847","83,290","101,026","31,690","78,251","23,380","36,870","2,330","17,645","10,194",.,.,25.93,25.82,25.86,25.85,25.85,25.97,25.62,25.33,25.33,25.96,.,.,"2,433,453","2,150,548","2,612,532","819,187","2,022,788","607,179","944,609","59,019","446,948","264,636",.,.,"2,433,453","2,150,548","2,612,532","819,187","2,022,788","607,179","944,609","59,019","446,948","264,636",.,.,"206,592","191,492","250,342","71,434","186,070","50,698","81,491","3,390","34,315","21,433",.,.,"478,523","478,523","12,360,899","12,360,899","1,097,257",2014
1572,N,,Dickerson,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,,,barrels,"1,440",850,"1,440","1,000","1,880","2,167","2,460",183,761,570,.,.,"1,440",850,"1,440","1,000","1,880","2,167","2,460",183,761,570,.,.,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,.,.,"8,424","4,973","8,424","5,850","10,998","12,677","14,391","1,071","4,452","3,335",.,.,"8,424","4,973","8,424","5,850","10,998","12,677","14,391","1,071","4,452","3,335",.,.,715,443,807,510,"1,012","1,059","1,241",61,342,270,.,.,"12,751","12,751","74,595","74,595","6,460",2014
1573,N,,Morgantown Generating Plant,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,,,barrels,"75,019","2,030","26,170",0,773,"1,331",958,0,"1,154",0,0,.,"75,019","2,030","26,170",0,773,"1,331",958,0,"1,154",0,0,.,5.83,5.83,5.83,0.00,5.80,5.80,5.80,0.00,5.80,0.00,0.00,.,"437,661","11,843","152,676",0,"4,483","7,720","5,556",0,"6,693",0,0,.,"437,661","11,843","152,676",0,"4,483","7,720","5,556",0,"6,693",0,0,.,"34,143",700,"11,573",-144,267,-126,439,-139,334,-135,-150,.,"107,435","107,435","626,632","626,632","46,762",2014
1573,N,,Morgantown Generating Plant,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,,,short tons,"242,247","221,940","247,500","172,900","215,033","225,304","204,216","124,994","166,710","187,538","181,525",.,"242,247","221,940","247,500","172,900","215,033","225,304","204,216","124,994","166,710","187,538","181,525",.,26.02,25.89,25.92,25.97,25.94,25.87,25.97,25.91,25.97,25.91,25.99,.,"6,302,298","5,746,470","6,414,210","4,490,559","5,577,956","5,828,840","5,304,102","3,239,095","4,329,125","4,859,860","4,717,109",.,"6,302,298","5,746,470","6,414,210","4,490,559","5,577,956","5,828,840","5,304,102","3,239,095","4,329,125","4,859,860","4,717,109",.,"646,234","582,336","663,953","452,994","569,567","590,709","524,370","305,865","415,792","476,134","471,043",.,"2,189,907","2,189,907","56,809,624","56,809,624","5,698,995",2014
1573,N,,Morgantown Generating Plant,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,,,barrels,"2,540",105,"1,042","1,588",877,0,553,"2,302","1,059",548,"1,423",.,"2,540",105,"1,042","1,588",877,0,553,"2,302","1,059",548,"1,423",.,5.83,5.83,5.83,5.80,5.80,0.00,5.80,5.80,5.80,5.80,5.80,.,"14,818",613,"6,079","9,210","5,087",0,"3,207","13,352","6,142","3,178","8,253",.,"14,818",613,"6,079","9,210","5,087",0,"3,207","13,352","6,142","3,178","8,253",.,"1,519",62,629,929,519,0,317,"1,261",590,311,824,.,"12,037","12,037","69,939","69,939","6,963",2014
1573,N,,Morgantown Generating Plant,GenOn Mid-Atlantic LLC,12653,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,2014
1574,N,,Conowingo,Exelon Power,6035,MD,SAT,RFC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"1,917,712","962,677","1,859,369","2,337,577","2,537,108","1,364,547","796,394","751,431","387,292","581,856","35,724",.,"1,917,712","962,677","1,859,369","2,337,577","2,537,108","1,364,547","796,394","751,431","387,292","581,856","35,724",.,"201,525","101,164","195,394","245,647","266,615","143,395","83,690","78,965","40,699","61,145","3,747",.,0,0,"13,531,687","13,531,687","1,421,986",2014
1588,N,,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,"14,563","13,107","6,572",64,152,31,"1,558",834,"2,346",0,0,.,"14,563","13,107","6,572",64,152,31,"1,558",834,"2,346",0,0,.,1.05,1.06,1.04,1.04,1.04,1.05,1.05,1.04,1.06,0.00,0.00,.,"15,335","13,893","6,802",66,158,33,"1,628",866,"2,475",0,0,.,"15,335","13,893","6,802",66,158,33,"1,628",866,"2,475",0,0,.,"139,332","104,078","59,672","5,734","5,893","28,988","81,469","25,806","25,165","38,082","8,250",.,"39,227","39,227","41,256","41,256","522,469",2014
1588,N,,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"3,009,420","2,316,632","1,405,727","145,048","150,066","643,851","1,733,301","571,867","568,521","816,692","198,743",.,"3,009,420","2,316,632","1,405,727","145,048","150,066","643,851","1,733,301","571,867","568,521","816,692","198,743",.,1.05,1.06,1.04,1.04,1.04,1.05,1.05,1.04,1.06,1.07,1.06,.,"3,168,919","2,455,630","1,454,927","150,125","155,919","677,331","1,811,300","593,598","599,790","872,227","210,668",.,"3,168,919","2,455,630","1,454,927","150,125","155,919","677,331","1,811,300","593,598","599,790","872,227","210,668",.,"293,046","215,630","131,008","12,271","12,666","55,943","150,700","48,700","50,422","71,817","18,056",.,"11,559,868","11,559,868","12,150,434","12,150,434","1,060,259",2014
1588,N,,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,,,barrels,931,116,509,0,0,98,0,32,127,0,49,.,931,116,509,0,0,98,0,32,127,0,49,.,5.77,5.77,5.77,0.00,0.00,5.80,0.00,5.77,5.79,0.00,5.77,.,"5,369",669,"2,935",0,0,568,0,185,735,0,283,.,"5,369",669,"2,935",0,0,568,0,185,735,0,283,.,368,44,188,0,0,32,0,10,45,0,16,.,"1,862","1,862","10,744","10,744",703,2014
1588,N,,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,ST,NG,NG,,,mcf,"26,611","7,904","6,206",0,0,"27,099","312,605",0,"82,050",0,0,.,"26,611","7,904","6,206",0,0,"27,099","312,605",0,"82,050",0,0,.,1.04,1.04,1.04,0.00,0.00,1.05,1.04,0.00,1.03,0.00,0.00,.,"27,675","8,252","6,429",0,0,"28,508","323,546",0,"84,429",0,0,.,"27,675","8,252","6,429",0,0,"28,508","323,546",0,"84,429",0,0,.,"2,540",754,569,0,0,0,"25,470",0,"6,221",0,0,.,"462,475","462,475","478,839","478,839","35,553",2014
1588,N,,Mystic Generating Station,Constellation Mystic Power LLC,49965,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,,,barrels,"195,934","39,192","51,057",0,0,0,"14,778",0,0,0,0,.,"195,934","39,192","51,057",0,0,0,"14,778",0,0,0,0,.,6.30,6.30,6.30,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,.,"1,234,384","246,910","321,659",0,0,0,"93,101",0,0,0,0,.,"1,234,384","246,910","321,659",0,0,0,"93,101",0,0,0,0,.,"113,295","22,552","28,452",0,0,0,"7,329",0,0,0,0,.,"300,961","300,961","1,896,054","1,896,054","171,629",2014
1590,N,1,Pilgrim Nuclear Power Station,Entergy Nuclear Generation Co,29926,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"5,330,426","4,813,749","5,263,644","5,147,568","4,332,784","5,061,064","5,304,051","4,467,166","5,098,736","5,238,159","5,141,075",.,"5,330,426","4,813,749","5,263,644","5,147,568","4,332,784","5,061,064","5,304,051","4,467,166","5,098,736","5,238,159","5,141,075",.,"508,677","459,371","502,304","491,227","413,473","482,972","506,160","426,297","486,567","499,872","492,016",.,0,0,"55,198,422","55,198,422","5,268,936",2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,CA,DFO,DFO,,,barrels,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,255,.,0,0,0,0,255,2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,CA,NG,NG,,,mcf,"74,791","37,407","40,641","18,031","22,240","7,656","20,228","5,902","3,723","12,962","61,534",.,"74,791","37,407","40,641","18,031","22,240","7,656","20,228","5,902","3,723","12,962","61,534",.,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,.,"77,783","38,903","41,860","18,572","22,907","7,886","20,794","6,067","3,827","13,325","63,257",.,"77,783","38,903","41,860","18,572","22,907","7,886","20,794","6,067","3,827","13,325","63,257",.,"15,148","21,526","21,973","20,575","26,277","29,121","31,320","29,926","27,110","26,856","13,212",.,"305,115","305,115","315,181","315,181","263,044",2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,CA,RFO,RFO,,,barrels,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0.00,0.00,0.00,0.00,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,0,2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,CT,DFO,DFO,,,barrels,.,.,.,.,0,0,0,0,0,0,"2,773",.,.,.,.,.,0,0,0,0,0,0,"2,773",.,.,.,.,.,0.00,0.00,0.00,0.00,0.00,0.00,5.80,.,.,.,.,.,0,0,0,0,0,0,"16,083",.,.,.,.,.,0,0,0,0,0,0,"16,083",.,.,.,.,.,0,0,0,0,0,0,"1,498",.,"2,773","2,773","16,083","16,083","1,498",2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,CT,JF,WOO,,,barrels,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0.00,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,0,0,0,0,2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,CT,NG,NG,,,mcf,"860,945","1,206,921","1,190,895","963,255","988,855","1,205,562","1,251,947","1,261,379","1,236,190","1,221,348","749,304",.,"809,088","1,206,921","1,190,895","963,255","988,855","1,205,562","1,251,947","1,261,379","1,236,190","1,221,348","720,260",.,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,.,"895,383","1,255,198","1,226,622","992,153","1,018,521","1,241,729","1,287,002","1,296,698","1,270,803","1,255,546","770,285",.,"841,452","1,255,198","1,226,622","992,153","1,018,521","1,241,729","1,287,002","1,296,698","1,270,803","1,255,546","740,427",.,"81,245","120,484","113,588","93,272","94,026","113,906","117,842","119,494","117,369","118,177","71,764",.,"12,136,601","12,055,700","12,509,940","12,426,151","1,161,167",2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,CT,RFO,RFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,GT,DFO,DFO,,,barrels,"1,999","1,407","2,100",0,.,.,.,.,440,42,67,.,"1,999","1,407","2,100",0,.,.,.,.,400,42,64,.,5.88,5.88,5.50,0.00,.,.,.,.,5.50,5.80,5.80,.,"11,754","8,273","11,550",0,.,.,.,.,"2,420",244,389,.,"11,754","8,273","11,550",0,.,.,.,.,"2,198",244,371,.,873,605,921,0,.,.,.,.,148,17,25,.,"6,055","6,012","34,630","34,390","2,589",2014
1595,Y,,Kendall Square Station,NRG Kendall LLC,21463,MA,NEW,NPCC,,22,3,NAICS-22 Cogen,GT,JF,WOO,,,barrels,.,.,.,.,0,0,175,124,.,.,.,.,.,.,.,.,0,0,162,124,.,.,.,.,.,.,.,.,0.00,0.00,5.50,5.50,.,.,.,.,.,.,.,.,0,0,963,682,.,.,.,.,.,.,.,.,0,0,891,682,.,.,.,.,.,.,.,.,0,0,60,69,.,.,.,.,299,286,"1,645","1,573",129,2014
1599,N,,Canal,NRG Canal LLC,21461,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,,,barrels,113,208,157,0,0,0,0,0,0,0,0,.,113,208,157,0,0,0,0,0,0,0,0,.,5.85,5.80,5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,661,"1,206",911,0,0,0,0,0,0,0,0,.,661,"1,206",911,0,0,0,0,0,0,0,0,.,67,110,84,-5,0,0,0,0,0,0,0,.,478,478,"2,778","2,778",257,2014
1599,N,,Canal,NRG Canal LLC,21461,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,ST,NG,NG,,,mcf,"1,026",0,689,0,"26,107","16,658","127,100",0,0,0,0,.,"1,026",0,689,0,"26,107","16,658","127,100",0,0,0,0,.,1.03,0.00,1.03,0.00,1.03,1.03,1.03,0.00,0.00,0.00,0.00,.,"1,057",0,710,0,"26,890","17,158","130,913",0,0,0,0,.,"1,057",0,710,0,"26,890","17,158","130,913",0,0,0,0,.,108,0,66,-9,158,-320,"10,407",0,-8,-7,-11,.,"171,580","171,580","176,728","176,728","10,384",2014
1599,N,,Canal,NRG Canal LLC,21461,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,,,barrels,"357,724","90,874","122,365",0,0,0,"9,938","16,586",0,0,0,.,"357,724","90,874","122,365",0,0,0,"9,938","16,586",0,0,0,.,6.38,6.38,6.30,0.00,0.00,0.00,6.30,6.35,0.00,0.00,0.00,.,"2,282,279","579,776","770,900",0,0,0,"62,609","105,321",0,0,0,.,"2,282,279","579,776","770,900",0,0,0,"62,609","105,321",0,0,0,.,"232,880","53,001","71,185","-1,332",0,0,"4,977","7,836","-1,175","-1,149","-1,652",.,"597,487","597,487","3,800,885","3,800,885","364,570",2014
