47,N,,Colbert,Tennessee Valley Authority,18642,AL,ESC,SERC,,22,1,Electric Utility,ST,SUB,COL,,,short tons,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
48,N,,Guntersville,Tennessee Valley Authority,18642,AL,ESC,SERC,,22,1,Electric Utility,HY,WAT,HYC,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,"782,177",,,,,,,,,,,,"782,177",,,,,,,,,,,,"82,196",,,,,,2013
49,N,,Wheeler Dam,Tennessee Valley Authority,18642,AL,ESC,SERC,,22,1,Electric Utility,HY,WAT,HYC,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,"1,932,633",,,,,,,,,,,,"1,932,633",,,,,,,,,,,,"203,093",,,,,,2013
50,N,,Widows Creek,Tennessee Valley Authority,18642,AL,ESC,SERC,,22,1,Electric Utility,ST,BIT,COL,,,short tons,,,,,,,,,,,,"136,714",,,,,,,,,,,,"136,714",,,,,,,,,,,,23.20,,,,,,,,,,,,"3,171,081",,,,,,,,,,,,"3,171,081",,,,,,,,,,,,"295,550",,,,,,2013
50,N,,Widows Creek,Tennessee Valley Authority,18642,AL,ESC,SERC,,22,1,Electric Utility,ST,DFO,DFO,,,barrels,,,,,,,,,,,,47,,,,,,,,,,,,47,,,,,,,,,,,,5.80,,,,,,,,,,,,273,,,,,,,,,,,,273,,,,,,,,,,,,25,,,,,,2013
51,N,,Dolet Hills,Cleco Power LLC,3265,LA,WSC,SPP,,22,1,Electric Utility,ST,LIG,COL,,,short tons,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
51,N,,Dolet Hills,Cleco Power LLC,3265,LA,WSC,SPP,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
54,N,,J K Smith,"East Kentucky Power Coop, Inc",5580,KY,ESC,SERC,,22,1,Electric Utility,GT,DFO,DFO,,,barrels,,,,,,,,,,,,19,,,,,,,,,,,,19,,,,,,,,,,,,5.82,,,,,,,,,,,,111,,,,,,,,,,,,111,,,,,,,,,,,,9,,,,,,2013
54,N,,J K Smith,"East Kentucky Power Coop, Inc",5580,KY,ESC,SERC,,22,1,Electric Utility,GT,NG,NG,,,mcf,,,,,,,,,,,,"186,113",,,,,,,,,,,,"186,113",,,,,,,,,,,,1.05,,,,,,,,,,,,"195,419",,,,,,,,,,,,"195,419",,,,,,,,,,,,"15,025",,,,,,2013
56,N,,Charles R Lowman,PowerSouth Energy Cooperative,189,AL,ESC,SERC,,22,1,Electric Utility,ST,BIT,COL,,,short tons,,,,,,,,,,,,"21,746",,,,,,,,,,,,"21,746",,,,,,,,,,,,23.18,,,,,,,,,,,,"504,029",,,,,,,,,,,,"504,029",,,,,,,,,,,,"42,434",,,,,,2013
56,N,,Charles R Lowman,PowerSouth Energy Cooperative,189,AL,ESC,SERC,,22,1,Electric Utility,ST,DFO,DFO,,,barrels,,,,,,,,,,,,"1,207",,,,,,,,,,,,"1,207",,,,,,,,,,,,5.50,,,,,,,,,,,,"6,639",,,,,,,,,,,,"6,639",,,,,,,,,,,,559,,,,,,2013
60,N,,Whelan Energy Center,City of Hastings - (NE),8245,NE,WNC,MRO,,22,1,Electric Utility,ST,DFO,DFO,,,barrels,,,,,,,,,,,,547,,,,,,,,,,,,547,,,,,,,,,,,,5.75,,,,,,,,,,,,"3,147",,,,,,,,,,,,"3,147",,,,,,,,,,,,299,,,,,,2013
